book,house,character,text
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Yes, indeed we are, but there are a few matters we need to discuss first,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Yes,"" said Dumbledore simply, ""I shall."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"We may as well be comfortable,"" said Dumbledore pleasantly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Later, Harry,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Madam Rosmerta’s finest oak-matured mead,"" said Dumbledore, raising his glass to Harry, who caught hold of his own and sipped."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Well, Harry,"" said Dumbledore, turning toward him, ""a difficulty has arisen which I hope you will be able to solve for us."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Yes,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"That is generous,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Well,"" said Dumbledore, ignoring the mutterings of Uncle Vernon, who was now being rapped smartly over the head by the persistent glass of mead, ""Black family tradition decreed that the house was handed down the direct line, to the next male with the name of 'Black.'"
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Quite,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Well, obviously we would prefer that she didn't get it either,"" said Dumbledore calmly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Fortunately,"" said Dumbledore, ""there is a simple test."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Oh, I'm so sorry,"" said Dumbledore politely, and he raised his wand again."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""K readier belongs to Miss Bellatrix, oh yes, Kreacher belongs to the Blacks, Kreacher wants his new mistress, Kreacher won't go to the Potter brat, Kreacher won't, won't, wont —""""As you can see, Harry,"" said Dumbledore loudly, over Kreacher's continued croaks of ""wont, won't, won't,"" ""Kreacher is showing a certain reluctance to pass into your ownership."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Give him an order,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Well, that simplifies matters,"" said Dumbledore cheerfully."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Not if you don't want to,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Good,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Hagrid will be delighted,"" said Dumbledore, smiling."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Good,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"said Dumbledore politely."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Ah,"" said Dumbledore pleasantly, ""but in the Wizarding world, we come of age at seventeen."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"time for us to be off,"" said Dumbledore at last, standing up and straightening his long black cloak."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""If there is an attack,"" said Dumbledore, ""I give you permission to use any counterjinx or curse that might occur to you."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""You are with me,"" said Dumbledore simply."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""You do,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Very good,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"So tell me, Harry,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"I, on the other hand, thought otherwise,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Ah yes, of course, I haven't told you,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"|""Oh, I think we'll find a use for you,"" said Dumbledore vaguely."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Because it would be quite as rude as kicking down the front door,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Correct,"" said Dumbledore, now turning up a steep side street."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"An interesting question,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Yes,"" said Dumbledore quietly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""I have no time to explain now,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Yes, I received one myself,"" said Dumbledore, still smiling."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""They are corpses,"" said Dumbledore calmly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"I don't think so,"" said Dumbledore quietly, peering behind an overstuffed armchair lying on its side."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Good evening, Horace,"" said Dumbledore, straightening up again.Harry’s jaw dropped."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"My dear Horace,"" said Dumbledore, looking amused, ""if the Death Eaters really had come to call, the Dark Mark would have been set over the house."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""This,"" said Dumbledore, moving forward to make the introduction, ""is Harry Potter."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""And yet you must have moved fairly quickly to prepare such a welcome for us at such short notice,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"You're not yet as old as I am, Horace,"" said Dumbledore."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""You're quite right,"" said Dumbledore serenely, shaking back his sleeve to reveal the tips of those burned and blackened ringers; the sight of them made the back of Harry's neck prickle unpleasantly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"I imagine that they would want you to turn your considerable talents to coercion, torture, and murder,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Ingenious,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"If that's how you treat teachers these days —""""Professor Umbridge ran afoul of our centaur herd,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"No, I was wondering whether I might use your bathroom,"" said Dumbledore."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""No, I was merely reading the Muggle magazines,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Well, I'm sorry you don't want the job, Horace,"" said Dumbledore, raising his uninjured hand in a farewell salute."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Wonderful,"" said Dumbledore, beaming."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Well done, Harry,"" said Dumbledore."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Horace,"" said Dumbledore, relieving Harry of the responsibility to say any of this, ""likes his comfort."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"If you don't mind, Harry,"" said Dumbledore, as they passed through the gate, ""I'd like a few words with you before we part."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"It was cruel,"" said Dumbledore softly, ""that you and Sirius had such a short time together."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Sirius represented much to you that you had never known before,"" said Dumbledore gently."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""And now everyone knows that I'm the one —""No, they do not,"" interrupted Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"A wise decision, on the whole,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Oh, a little of this, a little of that,"" said Dumbledore airily."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"I think the word 'fiasco' would be a good one here,"" said Dumbledore, nodding."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Don't count your owls before they are delivered,"" said Dumbledore gravely."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Very well, then,"" said Dumbledore, pushing open the broom shed door and stepping out into the yard."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""We were lucky,"" said Dumbledore, ushering Harry over the threshold."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Thanks for the tea and sympathy, Molly""""Please don't leave on my account,"" said Dumbledore courteously, ""I cannot stay, I have urgent matters to discuss with Rufus Scrimgeour."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Well, I shall see you at Hogwarts, Harry,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""But you said —""""Professor Snape, meanwhile,"" said Dumbledore, raising voice so that it carried over all the muttering, ""will be taking the position of Defense Against the Dark Arts teacher."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Come in,"" said Dumbledore s voice."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Sit down,"" said Dumbledore, smil-ing."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""So, Harry,"" said Dumbledore, in a businesslike voice."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""And so I did,"" said Dumbledore placidly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""For a trip down Bob Ogden's memory lane,"" said Dumbledore, pulling from his pocket a crystal bottle containing a swirling silvery-white substance."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""He was employed by the Department of Magical Law Enforce-ment,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""After you,"" said Dumbledore, gesturing toward the bowl."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Very good,"" said Dumbledore, nodding and smiling."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""I think that will do, Harry,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Oh, she survived,"" said Dumbledore, reseating himself behind his desk and indicating that Harry should sit down too."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""That's right,"" said Dumbledore, smiling in approval."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Voldemort's grandfather, yes,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""It does,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Very good indeed,"" said Dumbledore, beaming."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""I think you are forgetting,"" said Dumbledore, ""that Merope was a witch."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Yes, indeed,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Again, this is guesswork,"" said Dumbledore, ""but I believe that Merope, who was deeply in love with her husband, could not bear to continue enslaving him by magical means."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""I think that will do for tonight, Harry,"" said Dumbledore after a moment or two."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Very important, I think,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""No, I acquired it very recently,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Yes, thank you, Phineas,"" said Dumbledore quellingly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""I would rather not say just now,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Yes, I expect so,"" said Dumbledore, withdrawing a fresh bottle of silver memories from inside his robes and uncorking it with a prod of his wand."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Ah yes, I am already aware that Mundungus has been treating your inheritance with light-fingered contempt,"" said Dumbledore, frowning a little."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""She told me of your suspicions, yes,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""I shall take all appropriate measures to investigate anyone who might have had a hand in Katie's accident,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Because of the evidence of one Caractacus Burke,"" said Dumbledore, ""who, by an odd coincidence, helped found the very shop whence came the necklace we have just been discussing."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Caractacus Burke was not famed for his generosity,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Ah,"" said Dumbledore, ""perhaps she could."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""No,"" said Harry quickly, ""but she had a choice, didn't she, not like my mother ?quot; ""Your mother had a choice too,"" said Dumbledore gently."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""This time,"" said Dumbledore, ""we are going to enter my memory."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""There I am,"" said Dumbledore brightly, pointing ahead of them to a tall figure crossing the road in front of a horse-drawn milk cart."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Good afternoon,"" said Dumbledore, holding out his hand."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""I am here, as I told you in my letter, to discuss Tom Riddle and arrangements for his future,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""No, I am a teacher,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""It is called Hogwarts,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Here,"" said Dumbledore, waving his wand once as he passed her the piece of paper, ""I think this will make everything clear."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Thank you very much,"" said Dumbledore, beaming."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Yes,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Definitely,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Nothing,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""I shouldn't think so, no,"" said Dumbledore quietly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Very much,"" said Dumbledore, rising too."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""No, no,"" said Dumbledore, smiling."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""I am not from the asylum,"" said Dumbledore patiently."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""That's right,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Well, you were quite right,"" said Dumbledore, who was no longer smiling, but watching Riddle intently."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""All in good time,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Open the door,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Take it out,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Open it,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""You will return them to their owners with your apologies,"" said Dumbledore calmly, putting his wand back into his jacket."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""That is easily remedied,"" said Dumbledore, drawing a leather money-pouch from his pocket."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"interrupted Riddle, who had taken the heavy money bag without thanking Dumbledore, and was now examining a fat gold Galleon, ""In Diagon Alley,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""I'm afraid I don't know,"" said Dumbledore, his voice gentle."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""All the details are on the second piece of parchment in your envelope,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""It is unusual,"" said Dumbledore, after a moment's hesitation, ""but not unheard of."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Sit down,"" said Dumbledore, landing beside Harry."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"special,'"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Time is making fools of us again,"" said Dumbledore, indicating the dark sky beyond the windows."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""I promised Dumbledore I wouldn't wander off while I'm staying here."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""No,"" sighed Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""It was in the Daily Prophet""' ""The Prophet is bound to report the truth occasionally,"" said Dumbledore, ""if only accidentally."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Yes, he is very nosy about that,"" said Dumbledore, now sounding cheerful, and Harry thought it safe to look up again."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Yes, Harry, blessed as I am with extraordinary brainpower, I understood everything you told me,"" said Dumbledore, a little sharply."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""I have been tolerant enough to answer that question already,"" said Dumbledore, but he did not sound very tolerant anymore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Well, you are quite right, because it is not,"" said Dumbledore briskly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""So,"" said Dumbledore, in a ringing voice, ""we meet this evening to continue the tale of Tom Riddle, whom we left last lesson poised on the threshold of his years at Hogwarts."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,""" ""Let us say that I did not take it for granted that he was trustworthy,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""I have not been able to find many memories of Riddle at Hogwarts,"" said Dumbledore, placing his withered hand on the Pensieve."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Because Morfin could not remember anything from that point onward,"" said Dumbledore, gesturing Harry back into his seat."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""That's right,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Never,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Yes, but it took a great deal of skilled Legilimency to coax it out of him,"" said Dumbledore, ""and why should anybody delve further into Morfin's mind when he had already confessed to the crime?"
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""They will certainly be unable to tell who performed the magic,"" said Dumbledore, smiling slightly at the look of great indignation on Harrys face."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""I agree,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""This will not take long,"" said Dumbledore, when he had finally emptied the phial."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Well, that's that,"" said Dumbledore placidly beside Harry."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""As you might have noticed,"" said Dumbledore, reseating himself behind his desk, ""that memory has been tampered with."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Certainly,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Because, I think, he is ashamed of what he remembers,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Professor Slughorn is an extremely able wizard who will be expecting both,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""I wouldn't expect you to, Phineas,"" replied Dumbledore, and Fawkes gave another low, musical cry."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Enter,"" called Dumbledore, but as Harry put out a hand to push the door, it was wrenched open from inside."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""My dear Sybill,"" said Dumbledore in a slightly exasperated voice, ""there is no question of throwing you unceremoniously from anywhere, but Harry does have an appointment, and I really don't think there is any more to be said —""   ""Very well,"" said Professor Trelawney, in a deeply wounded voice."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Please close the door and sit down, Harry,"" said Dumbledore, sounding rather tired."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""No,"" said Dumbledore, ""Divination is turning out to be much more trouble than I could have foreseen, never having studied the subject myself."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""I see,"" said Dumbledore eventually, peering at Harry over the top of his half-moon spectacles and giving Harry the usual sensation that he was being X-rayed."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""Thank you for saying that, Harry,"" said Dumbledore quietly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Then we shall say no more about it just now,"" said Dumbledore more kindly, ""but continue with our story where we left off."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Very good,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""But now, Harry,"" said Dumbledore, ""now things become murkier and stranger."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""I believe he had several reasons, though he confided none of them to Professor Dippet,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Deeply uneasy,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Well, quite,"" said Dumbledore, with a faint smile."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""Time to leave, Harry,"" said Dumbledore quietly, and as the in tie elf bobbed away bearing the boxes, Dumbledore grasped Harry once again above the elbow and together they rose up through oblivion and back to Dumbledore's office."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Hepzibah Smith died two days after that little scene,"" said Dumbledore, resuming his seat and indicating that Harry should do the same."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""I see we are of one mind,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""She remembered putting something in her mistress's cocoa that turned out not to be sugar, but a lethal and little-known poison, said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Yes, that is my conclusion too,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"He had rarely felt more in sympathy with the society Hermione had set up, S.P.E.W. ""Precisely,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Now,"" said Dumbledore, ""if you don't mind, Harry, I want to pause once more to draw your attention to certain points of our story."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""Mad to you, perhaps, but not to Voldemort,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""It had belonged to another of Hogwarts’s founders,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Mine,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Good evening, Tom,"" said Dumbledore easily."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""I am glad you approve,"" said Dumbledore, smiling."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""These days, 1 am known as —""   ""I know what you are known as,"" said Dumbledore, smiling, pleasantly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""Well,"" said Dumbledore, still smiling, ""to a wizard such as myself, there can be nothing more important than passing on ancient skills, helping hone young minds."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""I merely wondered why you — who are so often asked for advice by the Ministry, and who have twice, I think, been offered the post of Minister —""   ""Three times at the last count, actually,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""Perhaps you have been looking in the wrong places,"" suggested Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""I am glad to hear that you consider them friends,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""Oh no, merely friendly with the local barmen,"" said Dumbledore lightly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""If you do not want to give me a job —""   ""Of course I don't,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""It is,"" said Dumbledore, also standing."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""No, nothing,"" said Dumbledore, and a great sadness filled his face."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""I have ideas,"" said Dumbledore, ""but no more than that."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""I shall tell you, Harry, when you have retrieved that memory from Professor Slughorn,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""Oh, he definitely wanted the Defense Against the Dark Arts job,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"Once the girl was out of earshot he said, ""Dumbledore said we wouldn't be having any more lessons until I got the memory!"""
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Enter,"" said Dumbledore when Harry knocked."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Good gracious, Harry,"" said Dumbledore in surprise."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""And now,"" said Dumbledore, placing the stone basin upon the desk and emptying the contents of the bottle into it."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Thank you, Harry,"" said Dumbledore quietly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""I have been hoping for this piece of evidence for a very long time,"" said Dumbledore at last."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Well, Harry,"" said Dumbledore, ""I am sure you understood the significance of what we just heard."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"or more,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""You handed it to me, Harry,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""Quite correct,"" said Dumbledore, nodding."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""But they could be anywhere in the world — hidden — buried or invisible —""   ""I am glad to see you appreciate the magnitude of the problem,"" said Dumbledore calmly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Yes indeed,"" said Dumbledore, and he raised his blackened, burned-looking hand."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""I can only guess,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""Yes,"" said Dumbledore, smiling, ""I would be prepared to bet — perhaps not my other hand — but a couple of fingers, that they be-came Horcruxes three and four."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""My thoughts precisely,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""I don't think so,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""Well, it is inadvisable to do so,"" said Dumbledore, ""because to confide a part of your soul to something that can think and move for itself is obviously a very risky business."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""Correct,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Oh yes,"" said Dumbledore, smiling slightly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Yes, I think so,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Yes, you have,"" said Dumbledore firmly."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"   ""Yes, Harry, you can love,"" said Dumbledore, who looked as though he knew perfectly well what Harry had just refrained from saying."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"  ""Yes — just love,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Not here, precisely,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Lumos,"" said Dumbledore, as he reached the boulder closest to the cliff face."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Yes, this is the place,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""It has known magic,"" said Dumbledore simply."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""This is merely the antechamber, the entrance hall,"" said Dumbledore after a moment or two."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""I rather think,"" said Dumbledore, putting his uninjured hand inside his robes and drawing out a short silver knife of the kind Harry used to chop potion ingredients, ""that we are required to make payment to pass."""
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""Yes,"" said Dumbledore."
Half_Blood_Prince,Gryffindor,Book_Dumbledore," ""I said it was crude,"" said Dumbledore, who sounded disdainful, even disappointed, as though Voldemort had fallen short of higher standards Dumbledore expected."
Half_Blood_Prince,Gryffindor,Book_Dumbledore,"""Sometimes, however, it is unavoidable,"" said Dumbledore, shaking back the sleeve of his robes and exposing the forearm of his injured hand."
